측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
2020-08-21,서초구,0.025,0.014,0.3,0.003,28,15
2020-08-21,성동구,0.007,0.01,0.2,0.003,29,22
2020-08-21,성북구,0.024,0.01,0.5,0.002,28,17
2020-08-21,송파구,0.022,0.008,0.4,0.003,33,22
2020-08-21,양천구,0.02,0.015,0.2,0.003,34,24
2020-08-21,영등포구,0.024,0.016,0.4,0.003,32,24
2020-08-21,용산구,0.016,0.011,0.3,0.003,31,22
2020-08-21,은평구,0.014,0.016,0.3,0.002,27,19
2020-08-21,종로구,0.024,0.012,0.4,0.003,29,22
2020-08-21,중구,0.023,0.015,0.4,0.003,29,25
2020-08-21,중랑구,0.023,0.01,0.4,0.003,33,22
2020-08-22,강남구,0.02,0.015,0.4,0.003,16,11
2020-08-22,강동구,0.018,0.012,0.3,0.002,16,10
2020-08-22,강북구,0.01,0.015,0.3,0.002,25,13
2020-08-22,강서구,0.02,0.014,0.4,0.003,18,12
2020-08-22,관악구,0.02,0.017,0.4,0.003,23,10
2020-08-22,광진구,0.013,0.013,0.3,0.003,15,7
2020-08-22,구로구,0.015,0.016,0.3,0.002,15,7
2020-08-22,금천구,0.017,0.018,0.2,0.003,21,14
2020-08-22,노원구,0.013,0.021,0.3,0.002,16,10
2020-08-22,도봉구,0.01,0.015,0.2,0.002,16,6
2020-08-22,동대문구,0.017,0.016,0.2,0.002,17,8
2020-08-22,동작구,0.02,0.015,0.2,0.003,21,11
2020-08-22,마포구,0.018,0.015,0.4,0.002,19,11
2020-08-22,서대문구,0.01,0.022,0.4,0.002,10,7
2020-08-22,서초구,0.021,0.014,0.3,0.002,16,8
2020-08-22,성동구,0.003,0.017,0.3,0.002,18,11
2020-08-22,성북구,0.019,0.015,0.4,0.002,18,7
2020-08-22,송파구,0.016,0.013,0.4,0.003,19,9
2020-08-22,양천구,0.019,0.015,0.2,0.003,22,13
2020-08-22,영등포구,0.022,0.014,0.5,0.003,20,12
2020-08-22,용산구,0.012,0.014,0.3,0.003,17,9
2020-08-22,은평구,0.01,0.019,0.3,0.002,17,10
2020-08-22,종로구,0.017,0.018,0.4,0.003,17,11
2020-08-22,중구,0.021,0.016,0.4,0.002,17,13
2020-08-22,중랑구,0.015,0.017,0.3,0.002,18,10
2020-08-23,강남구,0.014,0.03,0.3,0.003,14,9
2020-08-23,강동구,0.015,0.023,0.3,0.002,12,9
2020-08-23,강북구,0.007,0.028,0.3,0.002,19,10
2020-08-23,강서구,0.013,0.028,0.3,0.003,11,9
2020-08-23,관악구,0.014,0.027,0.4,0.003,15,8
2020-08-23,광진구,0.009,0.024,0.3,0.004,13,7
2020-08-23,구로구,0.011,0.023,0.3,0.002,9,5
2020-08-23,금천구,0.013,0.022,0.2,0.003,15,9
2020-08-23,노원구,0.011,0.037,0.3,0.002,14,9
2020-08-23,도봉구,0.006,0.032,0.2,0.002,14,5
2020-08-23,동대문구,0.011,0.033,0.2,0.002,12,6
2020-08-23,동작구,0.012,0.023,0.2,0.003,16,8
2020-08-23,마포구,0.015,0.025,0.4,0.002,14,8
2020-08-23,서대문구,0.008,0.033,0.3,0.003,8,6
2020-08-23,서초구,0.015,0.025,0.2,0.003,12,6
2020-08-23,성동구,0.002,0.03,0.3,0.002,14,9
2020-08-23,성북구,0.013,0.031,0.4,0.002,14,7
2020-08-23,송파구,0.01,0.026,0.3,0.003,16,10
2020-08-23,양천구,0.012,0.027,0.2,0.003,14,9
2020-08-23,영등포구,0.014,0.027,0.4,0.003,14,8
2020-08-23,용산구,0.01,0.024,0.3,0.003,14,8
2020-08-23,은평구,0.007,0.033,0.3,0.003,13,7
2020-08-23,종로구,0.012,0.034,0.3,0.003,13,8
2020-08-23,중구,0.013,0.034,0.3,0.003,11,9
2020-08-23,중랑구,0.01,0.032,0.3,0.003,14,8
2020-08-24,강남구,0.022,0.026,0.4,0.003,24,18
2020-08-24,강동구,0.021,0.021,0.4,0.002,25,18
2020-08-24,강북구,0.011,0.025,0.3,0.002,28,17
2020-08-24,강서구,0.016,0.028,0.3,0.003,21,17
2020-08-24,관악구,0.02,0.026,0.4,0.004,25,14
2020-08-24,광진구,0.015,0.022,0.4,0.004,24,16
2020-08-24,구로구,0.015,0.021,0.3,0.003,18,9
2020-08-24,금천구,0.02,0.022,0.2,0.003,23,16
2020-08-24,노원구,0.02,0.029,0.4,0.003,22,16
2020-08-24,도봉구,0.011,0.027,0.2,0.002,20,10
2020-08-24,동대문구,0.018,0.028,0.2,0.002,23,14
2020-08-24,동작구,0.018,0.021,0.2,0.003,24,14
2020-08-24,마포구,0.02,0.019,0.4,0.003,22,15
2020-08-24,서대문구,0.015,0.025,0.4,0.003,16,11
2020-08-24,서초구,0.022,0.023,0.3,0.003,22,11
2020-08-24,성동구,0.004,0.023,0.4,0.003,25,19
2020-08-24,성북구,0.023,0.023,0.4,0.002,25,14
2020-08-24,송파구,0.019,0.022,0.4,0.003,24,17
2020-08-24,양천구,0.017,0.025,0.2,0.003,23,18
2020-08-24,영등포구,0.02,0.025,0.4,0.003,23,16
2020-08-24,용산구,0.015,0.02,0.4,0.003,27,17
2020-08-24,은평구,0.015,0.026,0.3,0.003,21,14
2020-08-24,종로구,0.021,0.028,0.4,0.004,25,17
2020-08-24,중구,0.022,0.026,0.4,0.003,20,18
2020-08-24,중랑구,0.019,0.027,0.4,0.003,26,18
2020-08-25,강남구,0.021,0.025,0.4,0.003,31,26
2020-08-25,강동구,0.025,0.019,0.3,0.002,35,25
2020-08-25,강북구,0.011,0.025,0.3,0.003,41,28
2020-08-25,강서구,0.015,0.025,0.3,0.004,35,28
2020-08-25,관악구,0.015,0.027,0.3,0.004,32,22
2020-08-25,광진구,0.016,0.019,0.4,0.004,32,23
2020-08-25,구로구,0.012,0.024,0.2,0.003,28,16
2020-08-25,금천구,0.018,0.02,0.2,0.003,34,24
2020-08-25,노원구,0.019,0.03,0.3,0.003,32,25
2020-08-25,도봉구,0.012,0.027,0.2,0.003,22,18
2020-08-25,동대문구,0.017,0.03,0.2,0.003,33,23
2020-08-25,동작구,0.016,0.022,0.1,0.002,37,25
2020-08-25,마포구,0.017,0.023,0.3,0.003,33,26
2020-08-25,서대문구,0.012,0.027,0.4,0.003,23,17
2020-08-25,서초구,0.018,0.026,0.3,0.003,30,17
2020-08-25,성동구,0.004,0.023,0.4,0.003,34,26
2020-08-25,성북구,0.021,0.022,0.4,0.002,31,22
2020-08-25,송파구,0.021,0.022,0.4,0.004,33,25
2020-08-25,양천구,0.015,0.023,0.2,0.003,34,26
2020-08-25,영등포구,0.018,0.025,0.4,0.004,34,26
2020-08-25,용산구,0.013,0.022,0.3,0.003,35,25
2020-08-25,은평구,0.012,0.03,0.3,0.003,34,24
2020-08-25,종로구,0.019,0.029,0.4,0.004,32,25
2020-08-25,중구,0.02,0.027,0.4,0.003,30,26
2020-08-25,중랑구,0.018,0.027,0.3,0.003,34,25
2020-08-26,강남구,0.018,0.021,0.3,0.003,26,20
2020-08-26,강동구,0.019,0.012,0.3,0.002,26,20
2020-08-26,강북구,0.01,0.02,0.3,0.002,28,19
2020-08-26,강서구,0.017,0.025,0.3,0.004,24,19
2020-08-26,관악구,0.018,0.023,0.3,0.003,27,16
2020-08-26,광진구,0.01,0.018,0.3,0.004,24,17
2020-08-26,구로구,0.012,0.022,0.2,0.003,25,10
2020-08-26,금천구,0.011,0.026,0.3,0.003,25,18
2020-08-26,노원구,0.011,0.025,0.3,0.003,22,16
2020-08-26,도봉구,0.008,0.022,0.2,0.002,16,13
2020-08-26,동대문구,0.014,0.025,0.2,0.002,23,16
2020-08-26,동작구,0.016,0.02,0.1,0.002,31,19
2020-08-26,마포구,0.012,0.025,0.3,0.002,23,17
2020-08-26,서대문구,0.008,0.03,0.3,0.003,13,11
2020-08-26,서초구,0.018,0.022,0.3,0.002,25,12
2020-08-26,성동구,0.003,0.024,0.3,0.004,27,20
2020-08-26,성북구,0.018,0.02,0.3,0.002,21,14
2020-08-26,송파구,0.015,0.018,0.3,0.003,26,19
2020-08-26,양천구,0.016,0.022,0.3,0.003,24,19
2020-08-26,영등포구,0.019,0.022,0.4,0.003,27,19
2020-08-26,용산구,0.008,0.022,0.3,0.003,26,18
2020-08-26,은평구,0.008,0.031,0.2,0.003,20,14
2020-08-26,종로구,0.015,0.026,0.3,0.003,28,18
2020-08-26,중구,0.021,0.022,0.3,0.003,22,19
2020-08-26,중랑구,0.012,0.024,0.3,0.003,26,17
2020-08-27,강남구,0.012,0.03,0.3,0.003,21,13
2020-08-27,강동구,0.019,0.018,0.3,0.003,23,13
2020-08-27,강북구,0.008,0.024,0.3,0.002,26,15
2020-08-27,강서구,0.012,0.031,0.2,0.004,19,13
2020-08-27,관악구,0.01,0.029,0.3,0.003,21,11
2020-08-27,광진구,0.009,0.021,0.3,0.004,20,11
2020-08-27,구로구,0.007,0.028,0.2,0.002,17,7
2020-08-27,금천구,0.011,0.026,0.3,0.003,22,14
2020-08-27,노원구,0.012,0.03,0.3,0.002,18,11
2020-08-27,도봉구,0.007,0.027,0.2,0.002,13,8
2020-08-27,동대문구,0.01,0.03,0.3,0.002,19,12
2020-08-27,동작구,0.009,0.025,0.3,0.002,26,13
2020-08-27,마포구,0.012,0.026,0.3,0.002,19,12
2020-08-27,서대문구,0.007,0.029,0.3,0.003,12,8
2020-08-27,서초구,0.01,0.03,0.3,0.002,18,9
2020-08-27,성동구,0.006,0.027,0.3,0.003,21,13
2020-08-27,성북구,0.014,0.027,0.3,0.002,18,9
2020-08-27,송파구,0.009,0.026,0.3,0.003,20,13
2020-08-27,양천구,0.009,0.029,0.3,0.003,22,13
2020-08-27,영등포구,0.012,0.029,0.4,0.003,21,12
2020-08-27,용산구,0.009,0.024,0.3,0.003,20,11
2020-08-27,은평구,0.009,0.03,0.3,0.003,18,11
2020-08-27,종로구,0.013,0.031,0.3,0.003,21,12
2020-08-27,중구,0.015,0.027,0.3,0.002,19,13
2020-08-27,중랑구,0.012,0.028,0.3,0.003,21,12
2020-08-28,강남구,0.022,0.022,0.4,0.003,23,18
2020-08-28,강동구,0.024,0.016,0.4,0.003,26,18
2020-08-28,강북구,0.013,0.019,0.4,0.002,32,19
2020-08-28,강서구,0.017,0.027,0.3,0.004,20,16
2020-08-28,관악구,0.018,0.026,0.4,0.003,25,15
2020-08-28,광진구,0.015,0.016,0.4,0.004,22,15
2020-08-28,구로구,0.013,0.025,0.3,0.002,19,9
2020-08-28,금천구,0.017,0.022,0.4,0.002,25,17
2020-08-28,노원구,0.017,0.023,0.4,0.002,22,16
2020-08-28,도봉구,0.012,0.022,0.3,0.002,14,12
2020-08-28,동대문구,0.017,0.025,0.4,0.002,23,17
2020-08-28,동작구,0.018,0.019,0.3,0.002,31,18
2020-08-28,마포구,0.02,0.021,0.4,0.002,22,17
2020-08-28,서대문구,0.012,0.025,0.4,0.003,15,11
2020-08-28,서초구,0.021,0.027,0.3,0.002,18,10
2020-08-28,성동구,0.012,0.02,0.4,0.003,23,18
2020-08-28,성북구,0.021,0.021,0.4,0.002,22,14
2020-08-28,송파구,0.022,0.017,0.4,0.003,23,17
2020-08-28,양천구,0.016,0.021,0.3,0.003,26,19
2020-08-28,영등포구,0.022,0.021,0.5,0.003,24,17
2020-08-28,용산구,0.016,0.016,0.4,0.003,25,16
2020-08-28,은평구,0.013,0.025,0.4,0.002,21,15
2020-08-28,종로구,0.021,0.025,0.4,0.003,23,16
2020-08-28,중구,0.021,0.022,0.4,0.002,23,19
2020-08-28,중랑구,0.016,0.026,0.4,0.003,26,16
2020-08-29,강남구,0.02,0.013,0.4,0.003,17,13
2020-08-29,강동구,0.022,0.011,0.3,0.003,17,11
2020-08-29,강북구,0.013,0.012,0.4,0.002,22,11
2020-08-29,강서구,0.016,0.018,0.3,0.004,16,13
2020-08-29,관악구,0.015,0.016,0.3,0.003,18,10
2020-08-29,광진구,0.014,0.01,0.4,0.004,17,9
2020-08-29,구로구,0.011,0.016,0.3,0.002,14,7
2020-08-29,금천구,0.015,0.012,0.3,0.002,20,13
2020-08-29,노원구,0.014,0.018,0.3,0.002,14,9
2020-08-29,도봉구,0.012,0.014,0.3,0.002,10,6
2020-08-29,동대문구,0.018,0.015,0.4,0.002,18,12
2020-08-29,동작구,0.014,0.013,0.3,0.002,22,12
2020-08-29,마포구,0.017,0.014,0.4,0.002,16,11
2020-08-29,서대문구,0.01,0.015,0.4,0.002,10,6
2020-08-29,서초구,0.016,0.017,0.3,0.002,12,7
2020-08-29,성동구,0.01,0.013,0.4,0.004,16,11
2020-08-29,성북구,0.02,0.014,0.4,0.002,15,8
2020-08-29,송파구,0.017,0.012,0.4,0.003,15,10
2020-08-29,양천구,0.014,0.015,0.3,0.003,20,14
2020-08-29,영등포구,0.016,0.015,0.4,0.003,18,12
2020-08-29,용산구,0.011,0.012,0.3,0.003,17,9
2020-08-29,은평구,0.011,0.014,0.3,0.002,16,8
2020-08-29,종로구,0.018,0.016,0.4,0.004,17,11
2020-08-29,중구,0.019,0.014,0.4,0.002,17,14
2020-08-29,중랑구,0.017,0.015,0.4,0.003,17,10
2020-08-30,강남구,0.012,0.027,0.3,0.003,16,13
2020-08-30,강동구,0.02,0.017,0.3,0.002,17,13
2020-08-30,강북구,0.008,0.022,0.3,0.002,16,10
2020-08-30,강서구,0.012,0.03,0.2,0.003,14,12
2020-08-30,관악구,0.011,0.027,0.3,0.003,16,10
2020-08-30,광진구,0.008,0.02,0.3,0.004,16,9
2020-08-30,구로구,0.007,0.026,0.2,0.002,13,6
2020-08-30,금천구,0.01,0.022,0.3,0.002,17,12
2020-08-30,노원구,0.01,0.028,0.3,0.002,12,8
2020-08-30,도봉구,0.007,0.024,0.2,0.002,8,5
2020-08-30,동대문구,0.011,0.027,0.3,0.001,15,12
2020-08-30,동작구,0.01,0.022,0.3,0.002,22,12
2020-08-30,마포구,0.013,0.024,0.3,0.002,14,10
2020-08-30,서대문구,0.008,0.027,0.3,0.002,8,6
2020-08-30,서초구,0.012,0.028,0.3,0.002,12,8
2020-08-30,성동구,0.007,0.027,0.3,0.003,15,11
2020-08-30,성북구,0.014,0.024,0.4,0.002,11,7
2020-08-30,송파구,0.011,0.022,0.3,0.003,17,13
2020-08-30,양천구,0.01,0.027,0.3,0.003,17,11
2020-08-30,영등포구,0.011,0.027,0.4,0.003,16,10
2020-08-30,용산구,0.009,0.022,0.3,0.003,15,10
2020-08-30,은평구,0.008,0.029,0.3,0.002,11,8
2020-08-30,종로구,0.012,0.029,0.3,0.003,14,11
2020-08-30,중구,0.013,0.028,0.3,0.002,13,11
2020-08-30,중랑구,0.012,0.026,0.3,0.003,17,11
2020-08-31,강남구,0.017,0.017,0.3,0.002,10,4
2020-08-31,강동구,0.022,0.011,0.3,0.003,9,4
2020-08-31,강북구,0.008,0.017,0.3,0.002,13,3
2020-08-31,강서구,0.017,0.021,0.3,0.003,9,4
2020-08-31,관악구,0.017,0.021,0.3,0.002,12,3
2020-08-31,광진구,0.01,0.014,0.3,0.004,9,2
2020-08-31,구로구,0.012,0.018,0.3,0.002,9,1
2020-08-31,금천구,0.011,0.023,0.3,0.002,12,5
2020-08-31,노원구,0.01,0.023,0.3,0.002,9,3
2020-08-31,도봉구,0.006,0.019,0.2,0.002,5,1
2020-08-31,동대문구,0.014,0.019,0.3,0.001,9,3
2020-08-31,동작구,0.016,0.018,0.3,0.002,16,5
2020-08-31,마포구,0.012,0.021,0.4,0.002,10,3
2020-08-31,서대문구,0.007,0.025,0.3,0.002,4,2
2020-08-31,서초구,0.016,0.018,0.2,0.002,8,3
2020-08-31,성동구,0.007,0.02,0.3,0.004,12,5
2020-08-31,성북구,0.018,0.016,0.3,0.002,9,2
2020-08-31,송파구,0.013,0.017,0.3,0.003,11,4
2020-08-31,양천구,0.015,0.02,0.3,0.003,10,4
2020-08-31,영등포구,0.017,0.019,0.4,0.002,11,4
2020-08-31,용산구,0.008,0.019,0.3,0.003,12,2
2020-08-31,은평구,0.008,0.023,0.3,0.002,6,2
2020-08-31,종로구,0.014,0.021,0.3,0.003,13,4
2020-08-31,중구,0.018,0.019,0.4,0.002,9,5
2020-08-31,중랑구,0.012,0.018,0.3,0.002,10,3
2020-09-01,강남구,0.02,0.027,0.4,0.003,16,9
2020-09-01,강동구,0.025,0.021,0.3,0.002,15,8
2020-09-01,강북구,0.011,0.024,0.3,0.002,19,8
2020-09-01,강서구,0.021,0.028,0.2,0.004,18,10
2020-09-01,관악구,0.019,0.026,0.3,0.003,17,6
2020-09-01,광진구,0.015,0.02,0.3,0.004,15,5
2020-09-01,구로구,0.014,0.022,0.3,0.002,14,4
2020-09-01,금천구,0.015,0.023,0.3,0.002,19,8
2020-09-01,노원구,0.007,0.023,0.3,0.002,8,4
2020-09-01,도봉구,0.011,0.028,0.2,0.002,10,4
2020-09-01,동대문구,0.019,0.027,0.4,0.001,15,8
2020-09-01,동작구,0.016,0.022,0.4,0.002,20,8
2020-09-01,마포구,0.02,0.023,0.4,0.002,20,8
2020-09-01,서대문구,0.016,0.022,0.3,0.003,10,5
2020-09-01,서초구,0.019,0.026,0.2,0.003,15,5
2020-09-01,성동구,0.01,0.028,0.3,0.003,20,8
2020-09-01,성북구,0.022,0.023,0.3,0.002,15,5
2020-09-01,송파구,0.018,0.025,0.3,0.003,16,8
2020-09-01,양천구,0.018,0.024,0.3,0.003,18,9
2020-09-01,영등포구,0.022,0.024,0.4,0.003,18,8
2020-09-01,용산구,0.012,0.021,0.3,0.003,17,7
2020-09-01,은평구,0.015,0.022,0.3,0.003,14,6
2020-09-01,종로구,0.022,0.026,0.4,0.004,20,8
2020-09-01,중구,0.024,0.025,0.4,0.003,15,9
2020-09-01,중랑구,0.017,0.023,0.4,0.002,16,7
2020-09-02,강남구,0.021,0.007,0.4,0.003,14,9
2020-09-02,강동구,0.023,0.005,0.3,0.003,13,8
2020-09-02,강북구,0.01,0.01,0.3,0.002,19,10
2020-09-02,강서구,0.018,0.013,0.3,0.004,15,11
2020-09-02,관악구,0.021,0.009,0.4,0.003,16,8
2020-09-02,광진구,0.011,0.007,0.3,0.004,12,5
2020-09-02,구로구,0.015,0.009,0.3,0.002,13,5
2020-09-02,금천구,0.016,0.01,0.3,0.002,15,10
2020-09-02,노원구,0.009,0.011,,0.003,9,5
2020-09-02,도봉구,0.011,0.011,0.2,0.002,11,6
2020-09-02,동대문구,0.018,0.008,0.4,0.001,14,9
2020-09-02,동작구,0.021,0.007,0.4,0.002,19,9
2020-09-02,마포구,0.016,0.011,0.4,0.002,15,9
2020-09-02,서대문구,0.01,0.013,0.3,0.002,7,4
2020-09-02,서초구,0.021,0.009,0.3,0.002,11,6
2020-09-02,성동구,0.008,0.009,0.3,0.005,13,8
2020-09-02,성북구,0.019,0.009,0.4,0.002,15,7
2020-09-02,송파구,0.018,0.007,0.4,0.003,13,7
2020-09-02,양천구,0.015,0.012,0.4,0.003,16,11
2020-09-02,영등포구,0.02,0.01,0.5,0.003,16,10
2020-09-02,용산구,0.011,0.008,0.3,0.003,13,6
2020-09-02,은평구,0.01,0.014,0.3,0.002,11,6
2020-09-02,종로구,0.017,0.012,0.4,0.003,16,9
2020-09-02,중구,0.02,0.011,0.4,0.002,14,10
2020-09-02,중랑구,0.015,0.009,0.3,0.002,13,8
2020-09-03,강남구,0.008,0.041,0.3,0.003,14,7
2020-09-03,강동구,0.008,0.029,0.3,0.002,15,6
2020-09-03,강북구,0.005,0.035,0.3,0.002,14,6
2020-09-03,강서구,0.007,0.041,0.2,0.003,12,5
2020-09-03,관악구,0.008,0.036,0.3,0.002,14,4
2020-09-03,광진구,0.008,0.03,0.2,0.004,12,5
2020-09-03,구로구,0.005,0.033,0.3,0.002,12,3
2020-09-03,금천구,0.008,0.035,0.3,0.002,12,6
2020-09-03,노원구,0.006,0.039,0.4,0.003,11,6
2020-09-03,도봉구,0.003,0.039,0.2,0.002,9,5
2020-09-03,동대문구,0.007,0.04,0.3,0.001,12,6
2020-09-03,동작구,0.007,0.031,0.3,0.003,15,6
2020-09-03,마포구,0.008,0.034,0.3,0.002,13,5
2020-09-03,서대문구,0.005,0.039,0.3,0.002,10,5
2020-09-03,서초구,0.008,0.036,0.2,0.002,12,5
2020-09-03,성동구,0.007,0.035,0.3,0.003,13,7
2020-09-03,성북구,0.01,0.037,0.3,0.002,13,5
2020-09-03,송파구,0.008,0.034,0.3,0.003,12,7
2020-09-03,양천구,0.007,0.038,0.3,0.003,16,5
2020-09-03,영등포구,0.008,0.037,0.4,0.003,15,5
2020-09-03,용산구,0.007,0.031,0.3,0.003,14,5
2020-09-03,은평구,0.005,0.041,0.2,0.002,12,6
2020-09-03,종로구,0.01,0.041,0.3,0.003,15,6
2020-09-03,중구,0.01,0.04,0.3,0.002,16,7
2020-09-03,중랑구,0.009,0.035,0.3,0.002,12,6
2020-09-04,강남구,0.015,0.046,0.4,0.003,22,14
2020-09-04,강동구,0.012,0.036,0.4,0.002,25,15
2020-09-04,강북구,0.011,0.036,0.3,0.003,27,11
2020-09-04,강서구,0.015,0.041,0.2,0.004,19,10
2020-09-04,관악구,0.017,0.042,0.4,0.004,22,9
2020-09-04,광진구,0.015,0.034,0.3,0.005,22,10
2020-09-04,구로구,0.012,0.036,0.3,0.003,22,6
2020-09-04,금천구,0.015,0.039,0.4,0.002,19,11
2020-09-04,노원구,0.017,0.042,0.4,0.003,22,12
2020-09-04,도봉구,0.011,0.039,0.2,0.003,14,8
2020-09-04,동대문구,0.015,0.045,0.4,0.001,22,11
2020-09-04,동작구,0.014,0.037,0.3,0.004,25,11
2020-09-04,마포구,0.019,0.034,0.4,0.003,20,9
2020-09-04,서대문구,0.015,0.036,0.3,0.003,16,7
2020-09-04,서초구,0.016,0.041,0.2,0.003,22,10
2020-09-04,성동구,0.013,0.04,0.4,0.003,23,13
2020-09-04,성북구,0.022,0.036,0.3,0.002,20,9
2020-09-04,송파구,0.017,0.046,0.4,0.004,23,13
2020-09-04,양천구,0.014,0.04,0.4,0.003,23,10
2020-09-04,영등포구,0.016,0.041,0.4,0.003,21,10
2020-09-04,용산구,0.012,0.034,0.3,0.004,23,11
2020-09-04,은평구,0.013,0.041,0.3,0.003,20,9
2020-09-04,종로구,0.019,0.044,0.4,0.004,24,11
2020-09-04,중구,0.022,0.039,0.4,0.003,24,12
2020-09-04,중랑구,0.017,0.04,0.4,0.003,23,12
2020-09-05,강남구,0.023,0.037,0.4,0.003,31,21
2020-09-05,강동구,0.012,0.032,0.4,0.002,30,21
2020-09-05,강북구,0.015,0.033,0.4,0.002,34,20
2020-09-05,강서구,0.029,0.038,0.3,0.003,32,20
2020-09-05,관악구,0.03,0.033,0.5,0.003,33,18
2020-09-05,광진구,0.016,0.031,0.3,0.004,28,17
2020-09-05,구로구,0.021,0.03,0.4,0.003,32,13
2020-09-05,금천구,0.024,0.031,0.5,0.002,36,25
2020-09-05,노원구,0.02,0.039,0.4,0.003,30,19
2020-09-05,도봉구,0.016,0.032,0.3,0.003,22,16
2020-09-05,동대문구,0.023,0.037,0.5,0.001,29,19
2020-09-05,동작구,0.027,0.028,0.4,0.003,36,20
2020-09-05,마포구,0.024,0.035,0.5,0.003,29,19
2020-09-05,서대문구,0.014,0.044,0.4,0.003,23,13
2020-09-05,서초구,0.026,0.034,0.3,0.003,33,16
2020-09-05,성동구,0.014,0.038,0.4,0.004,28,21
2020-09-05,성북구,0.029,0.03,0.5,0.002,29,17
2020-09-05,송파구,0.023,0.036,0.4,0.003,30,21
2020-09-05,양천구,0.026,0.035,0.5,0.003,33,21
2020-09-05,영등포구,0.029,0.034,0.6,0.003,32,21
2020-09-05,용산구,0.015,0.031,0.4,0.003,32,20
2020-09-05,은평구,0.014,0.048,0.4,0.003,30,18
2020-09-05,종로구,0.025,0.04,0.5,0.004,30,20
2020-09-05,중구,0.028,0.037,0.5,0.003,29,21
2020-09-05,중랑구,0.018,0.035,0.4,0.003,30,19
2020-09-06,강남구,0.014,0.028,0.4,0.003,21,17
2020-09-06,강동구,0.01,0.022,0.4,0.002,24,16
2020-09-06,강북구,0.008,0.022,0.4,0.002,28,18
2020-09-06,강서구,0.015,0.028,0.3,0.003,25,17
2020-09-06,관악구,0.015,0.027,0.4,0.003,22,14
2020-09-06,광진구,0.01,0.021,0.3,0.004,21,14
2020-09-06,구로구,0.011,0.024,0.4,0.002,18,10
2020-09-06,금천구,0.011,0.027,0.4,0.002,23,17
2020-09-06,노원구,0.01,0.03,0.4,0.003,23,17
2020-09-06,도봉구,0.008,0.026,0.2,0.003,16,14
2020-09-06,동대문구,0.013,0.027,0.4,0.001,23,17
2020-09-06,동작구,0.013,0.025,0.3,0.003,26,15
2020-09-06,마포구,0.014,0.025,0.4,0.002,21,15
2020-09-06,서대문구,0.009,0.027,0.4,0.003,13,10
2020-09-06,서초구,0.013,0.027,0.2,0.002,21,11
2020-09-06,성동구,0.008,0.028,0.3,0.004,22,16
2020-09-06,성북구,0.017,0.024,0.4,0.002,21,14
2020-09-06,송파구,0.014,0.028,0.4,0.003,22,15
2020-09-06,양천구,0.013,0.028,0.4,0.003,26,17
2020-09-06,영등포구,0.015,0.028,0.5,0.003,24,17
2020-09-06,용산구,0.009,0.023,0.4,0.003,23,15
2020-09-06,은평구,0.007,0.031,0.4,0.003,18,11
2020-09-06,종로구,0.013,0.031,0.4,0.003,26,16
2020-09-06,중구,0.015,0.028,0.4,0.002,27,18
2020-09-06,중랑구,0.01,0.027,0.4,0.002,23,16
2020-09-07,강남구,0.011,0.036,0.3,0.002,5,3
2020-09-07,강동구,0.009,0.03,0.3,0.002,5,3
2020-09-07,강북구,0.003,0.034,0.3,0.002,4,2
2020-09-07,강서구,0.008,0.036,0.2,0.002,4,2
2020-09-07,관악구,0.011,0.03,0.3,0.002,6,3
2020-09-07,광진구,0.009,0.027,0.3,0.004,4,1
2020-09-07,구로구,0.007,0.028,0.3,0.002,3,1
2020-09-07,금천구,0.008,0.032,0.3,0.002,5,3
2020-09-07,노원구,0.006,0.042,0.3,0.002,4,3
2020-09-07,도봉구,0.002,0.039,0.2,0.002,3,1
2020-09-07,동대문구,0.01,0.035,0.3,0.001,5,3
2020-09-07,동작구,0.009,0.029,0.3,0.002,7,3
2020-09-07,마포구,0.008,0.031,0.3,0.002,4,2
2020-09-07,서대문구,0.005,0.035,0.3,0.002,3,1
2020-09-07,서초구,0.01,0.032,0.2,0.002,3,2
2020-09-07,성동구,0.007,0.033,0.3,0.003,6,4
2020-09-07,성북구,0.012,0.033,0.3,0.002,5,1
2020-09-07,송파구,0.01,0.037,0.3,0.003,5,3
2020-09-07,양천구,0.008,0.034,0.3,0.003,7,3
2020-09-07,영등포구,0.011,0.031,0.4,0.002,6,2
2020-09-07,용산구,0.008,0.028,0.3,0.003,5,2
2020-09-07,은평구,0.004,0.04,0.3,0.002,3,1
2020-09-07,종로구,0.009,0.038,0.3,0.003,8,4
2020-09-07,중구,0.009,0.036,0.3,0.002,5,3
2020-09-07,중랑구,0.01,0.032,0.3,0.002,5,3
2020-09-08,강남구,0.011,0.047,0.3,0.003,22,13
2020-09-08,강동구,0.01,0.038,0.3,0.002,23,13
2020-09-08,강북구,0.007,0.038,0.3,0.002,23,11
2020-09-08,강서구,0.01,0.046,0.2,0.003,24,11
2020-09-08,관악구,0.011,0.042,0.4,0.003,25,10
2020-09-08,광진구,0.011,0.035,0.3,0.004,21,10
2020-09-08,구로구,0.008,0.037,0.3,0.003,20,7
2020-09-08,금천구,0.012,0.04,0.3,0.002,23,12
2020-09-08,노원구,0.01,0.05,0.3,0.003,20,10
2020-09-08,도봉구,0.006,0.044,0.2,0.003,13,7
